time;current_supply;current_sbd_supply;pending_rewarded_vesting_shares;pending_rewarded_vesting_steem;total_pow;total_vesting_fund_steem; total_vesting_shares;virtual_supply;account_count
1503358539;253948724.824;3445689.503;280915657.889254;135894.864;514415;183135373.011;377838675245.032127;257050155.519;325156
1503358599;253948765.425;3445694.354;280925629.036230;135899.697;514415;183135273.485;377838455998.418709;257050200.487;325161
1503358659;253948768.971;3445740.362;281043522.563619;135956.840;514415;183135475.556;377838859000.832348;257050245.444;325162
1503358782;253948854.229;3445748.022;281067981.391039;135968.695;514415;183135975.986;377839862963.128271;257050337.597;325167
1503358839;253948892.853;3445751.772;281020678.845084;135945.768;514415;183136013.861;377839927893.422483;257050379.596;325169
1503358899;253948959.854;3445728.121;281023521.824076;135947.146;514415;183136036.781;377839961275.536679;257050425.309;325172
1503358959;253948992.971;3445741.281;281061558.395730;135965.582;514415;183136041.859;377839957845.149436;257050470.271;325172
1503359019;253949033.053;3445746.708;281070155.551766;135969.749;514415;183136080.493;377840023647.825129;257050515.238;325172
1503359079;253949058.394;3445768.510;281113946.258263;135990.973;514415;183136109.825;377840070255.341755;257050560.203;325176
1503359211;253949157.439;3445768.208;281074218.874791;135971.718;514415;183134130.791;377835956586.586340;257050658.976;325180
1503359259;253949185.753;3445776.046;281077864.135830;135973.485;514415;183134147.441;377835979814.078615;257050694.345;325181
1503359319;253949226.405;3445780.840;281057331.356119;135963.533;514415;183134176.353;377836025558.751998;257050739.312;325185
1503359379;253949219.251;3445839.589;281210936.214263;136037.984;514415;183134197.241;377836054746.553031;257050785.037;325187
1503359439;253949251.514;3445852.864;281216428.823219;136040.647;514415;183134225.313;377836098759.639688;257050829.249;325191
1503359499;253949286.779;3445863.646;281238832.594312;136051.506;514415;183133466.059;377834518384.827680;257050874.219;325192
1503359559;253949296.266;3445903.057;281311849.404854;136086.900;514415;183133584.730;377834749323.906908;257050919.179;325196
1503359619;253949325.003;3445920.088;281347901.116030;136104.374;514415;183133606.311;377834779943.430786;257050963.246;325205
1503359679;253949363.006;3445927.829;281339965.590504;136100.528;514415;183133681.981;377834922157.988821;257051008.216;325208
1503359802;253949450.779;3445932.686;281305019.442661;136083.590;514415;183133727.722;377834988020.887177;257051100.361;325214
1503359859;253949318.392;3446127.269;281684889.852588;136267.712;514415;183133753.227;377835027435.581852;257051143.116;325214
1503359982;253949390.038;3446150.046;281715948.546800;136282.766;514415;183133822.966;377835142812.135532;257051235.263;325216
1503360039;253949414.571;3446170.288;281746669.184073;136297.657;514415;183133845.640;377835176383.889114;257051278.016;325222
1503360162;253949426.387;3446258.661;281877363.346877;136361.005;514415;183133904.141;377835268577.588033;257051369.376;325229
1503360219;253949447.019;3446284.080;281918583.109732;136380.984;514415;183133854.475;377835152897.438048;257051412.887;325231
1503360342;253949502.836;3446324.424;282073913.325226;136456.272;514415;183133898.226;377835214654.387692;257051505.017;325237
1503360399;253949512.712;3446359.947;282158525.757641;136497.283;514415;183133947.935;377835303999.501447;257051546.867;325241
1503360522;253949490.041;3446486.620;282382664.412439;136605.924;514415;183134003.329;377835389783.924486;257051638.213;325247
1503360579;253950875.437;3444994.947;282398014.323444;136613.364;514415;183134039.457;377835451110.223748;257051680.969;325250
1503360702;253950896.290;3445074.152;282568862.508267;136696.177;514415;183134076.849;377835499754.713152;257051773.114;325258
1503360759;253950929.370;3445084.900;282594507.477632;136708.607;514415;183134093.389;377835520669.190193;257051815.868;325262
1503360819;253950874.530;3445195.784;282713335.803875;136766.203;514415;183134266.261;377835863428.654724;257051860.834;325267
1503360879;253950902.255;3445214.938;282844400.390135;136829.729;514415;183134283.891;377835885896.612115;257051905.799;325268
1503360939;253950930.975;3445232.986;282705678.346959;136762.492;514415;183134389.784;377836090466.640220;257051950.764;325272
1503360999;253950971.856;3445237.515;282709206.257714;136764.202;514415;183134408.997;377836116200.587375;257051995.721;325280
1503361059;253950956.049;3445305.036;282897949.847830;136855.685;514415;183134481.597;377836252080.474326;257052040.689;325281
1503361119;253950977.121;3445331.584;282964812.899925;136888.093;514415;183134494.118;377836264007.236012;257052085.657;325281
1503361182;253951001.730;3445356.656;283018327.239390;136914.031;514415;183134518.367;377836299435.546525;257052132.833;325282
1503361239;253951037.996;3445361.867;283003991.340288;136907.083;514415;183134428.782;377836101395.734273;257052173.789;325284
1503361299;253951059.821;3445386.738;283014030.591324;136911.949;514415;183134471.109;377836174817.290083;257052218.001;325289
1503361422;253951141.510;3445399.199;283026046.137767;136917.773;514415;183134536.546;377836281317.281136;257052310.906;325298
1503361482;253951181.009;3445404.433;282942532.328959;136877.295;514415;183134605.452;377836409576.716337;257052355.116;325301
1503361614;253951265.284;3445421.389;282861772.680632;136838.152;514415;183134681.024;377836534899.653743;257052454.653;325305
1503361674;253951306.222;3445425.031;282621168.784848;136721.536;514415;183134817.869;377836803333.011149;257052498.869;325306
1503361734;253951338.593;3445438.524;282650480.979623;136735.744;514415;183134835.026;377836824825.962035;257052543.385;325308
1503361854;253951410.104;3445458.994;282617035.887924;136719.534;514415;183134614.463;377836341955.386227;257041507.856;325311
1503361914;253951427.266;3445490.825;282701984.524696;136760.708;514415;183134648.436;377836398141.592931;257041553.566;325312
1503362034;253951474.440;3445537.664;282599765.402810;136711.165;514415;183134735.195;377836549330.012870;257041642.748;325316
1503362094;253951516.043;3445541.418;282605500.926716;136713.944;514415;183134692.686;377836447717.949658;257041687.718;325318
1503362214;253951582.879;3445568.020;282643578.404412;136732.400;514415;183134696.453;377836427678.284617;257041778.412;325321
1503362274;253951625.450;3445569.852;282620858.657884;136721.388;514415;183134734.498;377836492265.776776;257041822.626;325326
1503362334;253951659.653;3445581.858;282578625.750838;136700.919;514415;183134784.465;377836581452.158207;257041867.597;325328
1503362394;253951697.601;3445589.685;282418783.272147;136623.445;514415;183134821.294;377836643530.686116;257041912.565;325330
1503362454;253951730.593;3445603.036;282424887.946250;136626.406;514415;183134849.456;377836687732.117470;257041957.531;325330
1503362574;253951814.986;3445609.197;282422877.858515;136625.432;514415;183134482.338;377835902493.840700;257042047.449;325335
1503362634;253951852.060;3445617.998;282440311.556396;136633.882;514415;183134501.106;377835927309.585466;257042092.416;325338
1503362754;253951923.132;3445638.187;282225301.591772;136529.675;514415;183146883.093;377861445539.831586;257042181.595;325340
1503362814;253951962.448;3445642.028;282243766.632273;136538.625;514415;183146900.371;377861467975.485350;257042224.356;325342
1503362934;253952028.235;3445668.948;282158214.772859;136497.165;514415;183146993.977;377861633300.988298;257042314.287;325347
1503362994;253952071.061;3445667.340;282156896.302558;136496.526;514415;183147027.861;377861689302.326817;257042355.670;325350
1503363054;253952104.032;3445680.718;282152132.168410;136494.217;514415;183147109.991;377861844844.333687;257042400.640;325351
1503363114;253952139.036;3445690.978;282200824.815242;136517.818;514415;183147152.849;377861919359.839801;257042444.845;325354
1503363234;253952191.130;3445733.178;282230767.826880;136532.332;514415;183147222.915;377862036107.694167;257042534.787;325357
1503363294;253952209.435;3445762.909;282246328.046143;136539.874;514415;183147256.390;377862091263.987850;257042579.756;325361
1503363417;253952291.672;3445774.806;282196910.314109;136515.922;514415;183147292.269;377862136780.480864;257042672.663;325365
1503363474;253952314.505;3445796.181;282240065.210050;136536.839;514415;183147310.823;377862161850.235924;257042714.667;325368
1503363534;253952352.203;3445804.285;282118746.852437;136478.037;514415;183147392.518;377862316493.948390;257042759.633;325371
1503363594;253952394.336;3445807.448;282087922.594764;136463.098;514415;183147421.234;377862361835.018922;257042804.603;325375
1503363714;253952477.670;3445814.810;281997352.842424;136419.200;514415;183147482.340;377862460093.730883;257042894.539;325377
1503363774;253952519.427;3445818.396;282007198.167169;136423.972;514415;183147505.252;377862493458.855913;257042939.513;325381
1503363834;253952536.338;3445848.838;282090294.000750;136464.248;514415;183147517.994;377862505840.450710;257042983.726;325385
1503363954;253952580.799;3445900.386;282201076.141730;136517.944;514415;183147248.180;377861921358.399605;257043074.418;325391
1503364014;253952609.280;3445918.774;282159912.702706;136497.994;514415;183147302.747;377862020033.580109;257043119.391;325394
1503364134;253952650.207;3445973.430;282009730.333625;136425.205;514415;183147105.962;377861586226.134205;257043209.337;325403
1503364194;253952679.013;3445991.451;282035263.333610;136437.581;514415;183147137.238;377861636848.271603;257043254.305;325406
1503364314;253952732.485;3446032.088;282038843.835471;136439.317;514415;183147218.011;377861775682.981158;257043344.223;325415
1503364374;253952771.238;3446039.019;282027755.872661;136433.943;514415;183147257.451;377861843148.569950;257043389.192;325421
1503364494;253952834.424;3446068.551;281962742.729429;136402.434;514415;183147406.715;377862123294.856319;257043478.864;325429
1503364554;253952841.154;3446110.346;282090330.677138;136464.275;514415;183147420.144;377862137095.340221;257043523.078;325433
1503364614;253952885.818;3446110.678;282080598.633919;136459.558;514415;183147437.449;377862158892.326007;257043568.040;325436
1503364677;253952882.194;3446167.326;282231206.694970;136532.557;514415;183147462.333;377862195628.323620;257043615.221;325438
1503364740;253952885.331;3446215.432;282350260.206964;136590.262;514415;183146553.595;377860306153.931028;257043661.503;325439
1503364794;253952921.008;3446220.863;282342017.854758;136586.267;514415;183146576.207;377860340291.004153;257043702.051;325440
1503364914;253953004.926;3446227.581;282249893.287814;136541.616;514415;183145753.043;377858614160.411549;257043791.994;325448
1503364983;253953036.765;3446249.618;282268266.776061;136550.522;514415;183145789.688;377858673774.096229;257043843.597;325453
1503365034;253953062.266;3446263.929;282297901.957319;136564.886;514415;183145805.435;377858694442.613042;257043881.933;325454
1503365154;253953092.172;3446330.868;282343702.825355;136587.091;514415;183144643.901;377856270213.760290;257043971.874;325459
1503365214;253953136.164;3446331.960;282342586.653000;136586.550;514415;183144658.206;377856285821.281097;257044016.845;325461
1503365274;253953168.846;3446345.660;282347387.443659;136588.877;514415;183144731.012;377856422125.849157;257044061.814;325462
1503365334;253953211.391;3446348.365;282274171.042428;136553.390;514415;183144559.489;377856054338.541960;257044106.785;325464
1503365454;253953291.816;3446358.121;282270568.467467;136551.644;514415;183144630.185;377856172383.336451;257044195.960;325465
1503365514;253953335.383;3446360.529;282262664.442760;136547.813;514415;183144522.406;377855936112.097549;257044241.687;325467
1503365574;253953361.368;3446380.853;282315693.784838;136573.516;514415;183144537.312;377855952959.815699;257044285.899;325467
1503365634;253953398.578;3446390.250;282332178.353769;136581.506;514415;183144553.997;377855973478.006259;257044331.537;325467
1503365694;253953435.227;3446398.682;282355378.584985;136592.751;514415;183144565.842;377855984010.425733;257044375.748;325469
1503365754;253953464.994;3446415.633;282018030.862949;136429.243;514415;183144701.459;377856249907.431641;257044420.718;325471
1503365880;253953524.838;3446454.120;282097020.748962;136467.529;514415;183143970.582;377854712786.639724;257044515.080;325473
1503365934;253953559.976;3446460.997;282067440.450039;136453.232;514415;183143859.091;377854470331.387080;257044556.385;325474
1503365994;253953563.477;3446506.391;282175473.584624;136505.595;514415;183143120.473;377852932537.685860;257044600.598;325474
1503366114;253953638.400;3446522.139;282218865.809248;136526.627;514415;183142893.140;377852435702.556258;257044689.645;325480
1503366174;253953678.507;3446526.059;282221469.438839;136527.889;514415;183142910.765;377852458160.109784;257044733.268;325480
1503366234;253953718.086;3446532.070;282205426.087020;136520.113;514415;183142905.898;377852434211.735621;257044778.238;325481
1503366294;253953759.494;3446534.536;282155825.579174;136496.072;514415;183143141.002;377852905359.601154;257044821.858;325483
